D,L,Pe,anchored_return_ci_hi,anchored_return_ci_lo,anchored_return_rate,anchored_tail_count,anchored_tail_count_ci_hi,anchored_tail_count_ci_lo,ci_hi,ci_lo,coarse_anchored_rate,delta,discovery_fraction,discovery_fraction_ci_hi,discovery_fraction_ci_lo,discovery_fraction_ratio,discovery_fraction_ratio_ci_hi,discovery_fraction_ratio_ci_lo,endpoint_r2,endpoint_r2_ci_hi,endpoint_r2_ci_lo,estimate,exact_unique_fraction,expected_backtrack_rate,expected_slope,full_anchored_count,full_anchored_count_ci_hi,full_anchored_count_ci_lo,full_ci_hi,full_ci_lo,full_historical,full_historical_ci_hi,full_historical_ci_lo,full_historical_ratio,full_historical_ratio_ci_hi,full_historical_ratio_ci_lo,full_ratio_ci_hi,full_ratio_ci_lo,full_ratio_to_neutral,full_tail,gamma,high_dimension,historical_lag_1,historical_lag_1_ci_hi,historical_lag_1_ci_lo,historical_lag_32,historical_lag_32_ci_hi,historical_lag_32_ci_lo,historical_lag_8,historical_lag_8_ci_hi,historical_lag_8_ci_lo,horizon,horizon_per_state,informative_projection,kind,m,metric,model,new_state_ci_hi,new_state_ci_lo,new_state_rate,occupied_ci_hi,occupied_ci_lo,occupied_fraction,predicted_anchored_recurrent,predicted_cdt_separation,predicted_recurrent,projected_anchored_count,projected_anchored_count_ci_hi,projected_anchored_count_ci_lo,projected_ci_hi,projected_ci_lo,projected_historical,projected_historical_ci_hi,projected_historical_ci_lo,projected_historical_ratio,projected_historical_ratio_ci_hi,projected_historical_ratio_ci_lo,projected_ratio_ci_hi,projected_ratio_ci_lo,projected_ratio_to_neutral,projected_tail,quantitative_match,registered_label,self_repulsion,slope,slope_ci_hi,slope_ci_lo,states,suite,two_step_backtrack_rate,two_step_backtrack_rate_ci_hi,two_step_backtrack_rate_ci_lo
5,,,,,,,,,0.6299062499999999,0.520053125,,,,,,,,,,,,0.57475,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,,2,tail_green_increment,,,,,,,,,True,True,,,,,,,,,,,,,,,,True,,,0.026331036346471545,0.0703810240981919,-0.020439483965407637,,S1_projection,,,
5,,,,,,,,,0.02975,0.019059375,,,,,,,,,,,,0.0245,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,3,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,True,,,-0.47129541361208244,-0.3202804725594066,-0.671275916212608,,S1_projection,,,
5,,,,,,,,,0.032565625,0.018684375,,,,,,,,,,,,0.02525,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,512,,,,3,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,True,,,-0.47129541361208244,-0.3202804725594066,-0.671275916212608,,S1_projection,,,
5,,,,,,,,,0.0215,0.0115,,,,,,,,,,,,0.0165,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,3,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,True,,,-0.47129541361208244,-0.3202804725594066,-0.671275916212608,,S1_projection,,,
5,,,,,,,,,0.015125,0.0070593750000000005,,,,,,,,,,,,0.010625,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,,,3,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,True,,,-0.47129541361208244,-0.3202804725594066,-0.671275916212608,,S1_projection,,,
5,,,,,,,,,0.011190624999999997,0.004,,,,,,,,,,,,0.007375,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,,3,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,True,,,-0.47129541361208244,-0.3202804725594066,-0.671275916212608,,S1_projection,,,
5,,,,,,,,,0.003375,0.000625,,,,,,,,,,,,0.001875,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,4,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,True,,,-1.6364527976600312,-0.7861090628064928,-2.1239637567217966,,S1_projection,,,
5,,,,,,,,,0.005,0.001625,,,,,,,,,,,,0.003125,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,512,,,,4,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,True,,,-1.6364527976600312,-0.7861090628064928,-2.1239637567217966,,S1_projection,,,
5,,,,,,,,,0.000375,0.0,,,,,,,,,,,,0.000125,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,4,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,True,,,-1.6364527976600312,-0.7861090628064928,-2.1239637567217966,,S1_projection,,,
5,,,,,,,,,0.000375,0.0,,,,,,,,,,,,0.000125,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,,,4,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,True,,,-1.6364527976600312,-0.7861090628064928,-2.1239637567217966,,S1_projection,,,
5,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,,4,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,True,,,-1.6364527976600312,-0.7861090628064928,-2.1239637567217966,,S1_projection,,,
5,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,5,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,False,,,,,,,S1_projection,,,
5,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,512,,,,5,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,False,,,,,,,S1_projection,,,
5,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,5,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,False,,,,,,,S1_projection,,,
5,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,,,5,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,False,,,,,,,S1_projection,,,
5,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,,5,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,False,,,,,,,S1_projection,,,
6,,,,,,,,,9.32036875,8.821171875,,,,,,,,,,,,9.072,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,1,tail_green_increment,,,,,,,,,True,True,,,,,,,,,,,,,,,,True,,,0.5098862807516513,0.5255969067032267,0.49363954036570307,,S1_projection,,,
6,,,,,,,,,13.21155625,12.334774999999999,,,,,,,,,,,,12.78125,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,512,,,,1,tail_green_increment,,,,,,,,,True,True,,,,,,,,,,,,,,,,True,,,0.5098862807516513,0.5255969067032267,0.49363954036570307,,S1_projection,,,
6,,,,,,,,,18.410521875,17.170753124999997,,,,,,,,,,,,17.7665,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,1,tail_green_increment,,,,,,,,,True,True,,,,,,,,,,,,,,,,True,,,0.5098862807516513,0.5255969067032267,0.49363954036570307,,S1_projection,,,
6,,,,,,,,,27.003446875,25.218743749999998,,,,,,,,,,,,26.098875,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,,,1,tail_green_increment,,,,,,,,,True,True,,,,,,,,,,,,,,,,True,,,0.5098862807516513,0.5255969067032267,0.49363954036570307,,S1_projection,,,
6,,,,,,,,,38.4258625,35.951903125,,,,,,,,,,,,37.165,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,,1,tail_green_increment,,,,,,,,,True,True,,,,,,,,,,,,,,,,True,,,0.5098862807516513,0.5255969067032267,0.49363954036570307,,S1_projection,,,
6,,,,,,,,,0.6908875,0.59311875,,,,,,,,,,,,0.64225,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,2,tail_green_increment,,,,,,,,,True,True,,,,,,,,,,,,,,,,True,,,0.022943864830007134,0.06181615862230103,-0.0179480808117938,,S1_projection,,,
6,,,,,,,,,0.689090625,0.584915625,,,,,,,,,,,,0.63675,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,512,,,,2,tail_green_increment,,,,,,,,,True,True,,,,,,,,,,,,,,,,True,,,0.022943864830007134,0.06181615862230103,-0.0179480808117938,,S1_projection,,,
6,,,,,,,,,0.655071875,0.545475,,,,,,,,,,,,0.59975,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,2,tail_green_increment,,,,,,,,,True,True,,,,,,,,,,,,,,,,True,,,0.022943864830007134,0.06181615862230103,-0.0179480808117938,,S1_projection,,,
6,,,,,,,,,0.7099187499999999,0.585803125,,,,,,,,,,,,0.647,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,,,2,tail_green_increment,,,,,,,,,True,True,,,,,,,,,,,,,,,,True,,,0.022943864830007134,0.06181615862230103,-0.0179480808117938,,S1_projection,,,
6,,,,,,,,,0.766821875,0.620628125,,,,,,,,,,,,0.689875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,,2,tail_green_increment,,,,,,,,,True,True,,,,,,,,,,,,,,,,True,,,0.022943864830007134,0.06181615862230103,-0.0179480808117938,,S1_projection,,,
6,,,,,,,,,0.05900624999999999,0.040125,,,,,,,,,,,,0.04925,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,3,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,True,,,-0.5391574129508562,-0.3856054388877866,-0.7213479494907088,,S1_projection,,,
6,,,,,,,,,0.043815625,0.025184375000000002,,,,,,,,,,,,0.03425,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,512,,,,3,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,True,,,-0.5391574129508562,-0.3856054388877866,-0.7213479494907088,,S1_projection,,,
6,,,,,,,,,0.032315625,0.018375,,,,,,,,,,,,0.025,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,3,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,True,,,-0.5391574129508562,-0.3856054388877866,-0.7213479494907088,,S1_projection,,,
6,,,,,,,,,0.023565624999999996,0.012184375,,,,,,,,,,,,0.017125,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,,,3,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,True,,,-0.5391574129508562,-0.3856054388877866,-0.7213479494907088,,S1_projection,,,
6,,,,,,,,,0.015565624999999998,0.006559375,,,,,,,,,,,,0.01075,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,,3,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,True,,,-0.5391574129508562,-0.3856054388877866,-0.7213479494907088,,S1_projection,,,
6,,,,,,,,,0.003875,0.000625,,,,,,,,,,,,0.002,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,4,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,True,,,-0.9241008099503814,0.40367746102880314,-1.192247034735987,,S1_projection,,,
6,,,,,,,,,0.00325,0.0005,,,,,,,,,,,,0.001625,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,512,,,,4,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,True,,,-0.9241008099503814,0.40367746102880314,-1.192247034735987,,S1_projection,,,
6,,,,,,,,,0.0025,0.00025,,,,,,,,,,,,0.001375,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,4,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,True,,,-0.9241008099503814,0.40367746102880314,-1.192247034735987,,S1_projection,,,
6,,,,,,,,,0.00075,0.0,,,,,,,,,,,,0.00025,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,,,4,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,True,,,-0.9241008099503814,0.40367746102880314,-1.192247034735987,,S1_projection,,,
6,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,,4,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,True,,,-0.9241008099503814,0.40367746102880314,-1.192247034735987,,S1_projection,,,
6,,,,,,,,,0.000375,0.0,,,,,,,,,,,,0.000125,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,5,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,False,,,-1.239690873463299e-15,0.9636842188131,-0.7924812503605787,,S1_projection,,,
6,,,,,,,,,0.000625,0.0,,,,,,,,,,,,0.00025,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,512,,,,5,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,False,,,-1.239690873463299e-15,0.9636842188131,-0.7924812503605787,,S1_projection,,,
6,,,,,,,,,0.000375,0.0,,,,,,,,,,,,0.000125,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,5,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,False,,,-1.239690873463299e-15,0.9636842188131,-0.7924812503605787,,S1_projection,,,
6,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,,,5,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,False,,,-1.239690873463299e-15,0.9636842188131,-0.7924812503605787,,S1_projection,,,
6,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,,5,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,False,,,-1.239690873463299e-15,0.9636842188131,-0.7924812503605787,,S1_projection,,,
6,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,6,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,False,,,,,,,S1_projection,,,
6,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,512,,,,6,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,False,,,,,,,S1_projection,,,
6,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,,,,6,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,False,,,,,,,S1_projection,,,
6,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,,,,6,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,False,,,,,,,S1_projection,,,
6,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,,6,tail_green_increment,,,,,,,,,False,False,,,,,,,,,,,,,,,,False,,,,,,,S1_projection,,,
,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0025,0.00075,,,,,,,2.7330357142857133,0.4375,1.0,0.0015,,,,,,,,,,,,256,,,neutral,,,,,,,,,,,,,,,,0.48722187499999997,0.41367187499999997,,,,,,,1.1075669994349786,0.8856654601829591,1.0,0.4515,,,,,,,,S2_drift,,,
,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.001875,0.000125,,,,,,,6.0,0.21432748538011698,1.0,0.000875,,,,,,,,,,,,512,,,neutral,,,,,,,,,,,,,,,,0.50225,0.424903125,,,,,,,1.1262110916640926,0.8844170926352919,1.0,0.463375,,,,,,,,S2_drift,,,
,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.00044062499999999717,0.0,,,,,,,3.0,0.0,1.0,0.000125,,,,,,,,,,,,1024,,,neutral,,,,,,,,,,,,,,,,0.48132187499999984,0.39911875,,,,,,,1.1438101790032893,0.8720296735376655,1.0,0.441875,,,,,,,,S2_drift,,,
,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.001,0.0,,,,,,,5.0,0.0,1.0,0.000375,,,,,,,,,,,,2048,,,neutral,,,,,,,,,,,,,,,,0.49239374999999996,0.410553125,,,,,,,1.145876136270043,0.8624208244056424,1.0,0.451375,,,,,,,,S2_drift,,,
,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.00075,0.0,,,,,,,3.0,0.0,1.0,0.00025,,,,,,,,,,,,4096,,,neutral,,,,,,,,,,,,,,,,0.47365,0.3896,,,,,,,1.1492727783428647,0.8709105205964413,1.0,0.43025,,,,,,,,S2_drift,,,
,,0.64,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,0.001625,0.00025,,,,,,,1.5261111111111076,0.13181159420289856,0.5833333333333334,0.000875,,,,,,,,,,,,256,,,hidden,,,,,,,,,,,,,,,,0.521190625,0.44317812500000003,,,,,,,1.1930384788730541,0.9471263659671918,1.0686600221483942,0.4825,,,,,,,,S2_drift,,,
,,0.905096679918781,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,512,,,hidden,,,,,,,,,,,,,,,,0.466025,0.3889625,,,,,,,1.0470047001641443,0.8199761654235598,0.9252765039115188,0.42875,,,,,,,,S2_drift,,,
,,1.28,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,0.00175,0.0,,,,,,,11.224999999999966,0.0,6.0,0.00075,,,,,,,,,,,,1024,,,hidden,,,,,,,,,,,,,,,,0.532959375,0.445296875,,,,,,,1.2528405577453874,0.9808905442835278,1.1103253182461101,0.490625,,,,,,,,S2_drift,,,
,,1.810193359837562,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,0.000375,0.0,,,,,,,2.0,0.0,0.3333333333333333,0.000125,,,,,,,,,,,,2048,,,hidden,,,,,,,,,,,,,,,,0.500940625,0.419125,,,,,,,1.176908466228893,0.8785902777777779,1.0155081694821377,0.458375,,,,,,,,S2_drift,,,
,,2.56,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4096,,,hidden,,,,,,,,,,,,,,,,0.488565625,0.40374375,,,,,,,1.1817512641718502,0.8973884667997942,1.0334108076699593,0.444625,,,,,,,,S2_drift,,,
,,1.6,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,0.000625,0.0,,,,,,,0.5374999999999983,0.0,0.16666666666666666,0.00025,,,,,,,,,,,,256,,,hidden,,,,,,,,,,,,,,,,0.512965625,0.43799375,,,,,,,1.1644092714051237,0.9456751104742274,1.052048726467331,0.475,,,,,,,,S2_drift,,,
,,2.2627416997969525,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,512,,,hidden,,,,,,,,,,,,,,,,0.5049906249999999,0.42836875,,,,,,,1.1343247945692276,0.8951391732816164,1.0070137577555975,0.466625,,,,,,,,S2_drift,,,
,,3.2,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,1024,,,hidden,,,,,,,,,,,,,,,,0.47257812499999996,0.396125,,,,,,,1.114791482890895,0.8651224449377758,0.9824611032531824,0.434125,,,,,,,,S2_drift,,,
,,4.525483399593905,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,2048,,,hidden,,,,,,,,,,,,,,,,0.5011375,0.412290625,,,,,,,1.1557875174066388,0.8811427256539376,1.013846579894766,0.457625,,,,,,,,S2_drift,,,
,,6.4,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4096,,,hidden,,,,,,,,,,,,,,,,0.47520312499999995,0.38886875,,,,,,,1.15557265737075,0.8713404473447082,1.0026147588611272,0.431375,,,,,,,,S2_drift,,,
,,3.2,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,256,,,hidden,,,,,,,,,,,,,,,,0.47619687499999996,0.408178125,,,,,,,1.1003115727002968,0.8673312453605431,0.9745293466223699,0.44,,,,,,,,S2_drift,,,
,,4.525483399593905,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,512,,,hidden,,,,,,,,,,,,,,,,0.515315625,0.433165625,,,,,,,1.1497809692914696,0.9071693505564932,1.0237388724035608,0.474375,,,,,,,,S2_drift,,,
,,6.4,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,1024,,,hidden,,,,,,,,,,,,,,,,0.4726375,0.395684375,,,,,,,1.1284193661450401,0.8553569911681198,0.9799151343705799,0.433,,,,,,,,S2_drift,,,
,,9.05096679918781,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,2048,,,hidden,,,,,,,,,,,,,,,,0.450965625,0.37055937499999997,,,,,,,1.0387306763154533,0.7941212310687714,0.9088895042924398,0.41025,,,,,,,,S2_drift,,,
,,12.8,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4096,,,hidden,,,,,,,,,,,,,,,,0.493940625,0.39954687499999997,,,,,,,1.2035267879630138,0.9138470137009562,1.0444509006391633,0.449375,,,,,,,,S2_drift,,,
,,6.4,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,256,,,hidden,,,,,,,,,,,,,,,,0.48575,0.40992812500000003,,,,,,,1.1105304650208427,0.8947719431181997,0.9955703211517165,0.4495,,,,,,,,S2_drift,,,
,,9.05096679918781,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,512,,,hidden,,,,,,,,,,,,,,,,0.43631562500000004,0.371684375,,,,,,,0.9940660162704158,0.765660254849444,0.8705152414351227,0.403375,,,,,,,,S2_drift,,,
,,12.8,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,1024,,,hidden,,,,,,,,,,,,,,,,0.46929374999999995,0.390028125,,,,,,,1.1223103068882863,0.8577539353589798,0.981046676096181,0.4335,,,,,,,,S2_drift,,,
,,18.10193359837562,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,2048,,,hidden,,,,,,,,,,,,,,,,0.49581562500000004,0.406803125,,,,,,,1.1440072511607695,0.8678069427329106,0.9963998892273608,0.44975,,,,,,,,S2_drift,,,
,,25.6,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4096,,,hidden,,,,,,,,,,,,,,,,0.4412593749999999,0.35999375,,,,,,,1.0617765083885253,0.8023118022098382,0.9273678094131319,0.399,,,,,,,,S2_drift,,,
,,0.64,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,0.003440624999999997,0.001,,,,,,,3.4285714285714284,0.5357692307692308,1.4166666666666667,0.002125,,,,,,,,,,,,256,,,visible,,,,,,,,,,,,,,,,0.4255125,0.35324375,,,,,,,0.9774017071310654,0.7641385531090457,0.8637873754152824,0.39,,,,,,,,S2_drift,,,
,,0.905096679918781,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,0.000875,0.0,,,,,,,2.0,0.0,0.42857142857142855,0.000375,,,,,,,,,,,,512,,,visible,,,,,,,,,,,,,,,,0.351875,0.288421875,,,,,,,0.7876866491476074,0.6073303308901373,0.6862692203938495,0.318,,,,,,,,S2_drift,,,
,,1.28,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,0.001625,0.0,,,,,,,15.0,0.0,6.0,0.00075,,,,,,,,,,,,1024,,,visible,,,,,,,,,,,,,,,,0.26925,0.21324375,,,,,,,0.6403494696538765,0.4696414169498363,0.5471004243281471,0.24175,,,,,,,,S2_drift,,,
,,1.810193359837562,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,2048,,,visible,,,,,,,,,,,,,,,,0.13775625,0.097,,,,,,,0.31611928625096125,0.21364346182741473,0.25948490722791473,0.117125,,,,,,,,S2_drift,,,
,,2.56,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4096,,,visible,,,,,,,,,,,,,,,,0.052940625,0.0276125,,,,,,,0.12697630444441904,0.06709786210871366,0.09209761766414874,0.039625,,,,,,,,S2_drift,,,
,,1.6,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,0.002625,0.0,,,,,,,2.2857142857142856,0.0,0.7499999999999999,0.001125,,,,,,,,,,,,256,,,visible,,,,,,,,,,,,,,,,0.177125,0.135,,,,,,,0.39409054766722484,0.2943670679908705,0.3421926910299003,0.1545,,,,,,,,S2_drift,,,
,,2.2627416997969525,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,0.001,0.0,,,,,,,3.0,0.0,0.5714285714285714,0.0005,,,,,,,,,,,,512,,,visible,,,,,,,,,,,,,,,,0.077065625,0.049375,,,,,,,0.17343913368562675,0.10421667094235545,0.13649851632047477,0.06325,,,,,,,,S2_drift,,,
,,3.2,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,1024,,,visible,,,,,,,,,,,,,,,,0.017690624999999995,0.0060593750000000005,,,,,,,0.04222577347058176,0.013488561175283168,0.02630834512022631,0.011625,,,,,,,,S2_drift,,,
,,4.525483399593905,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,2048,,,visible,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,S2_drift,,,
,,6.4,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4096,,,visible,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,S2_drift,,,
,,3.2,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,256,,,visible,,,,,,,,,,,,,,,,0.01625,0.006434375,,,,,,,0.03707405882561269,0.014161938495661153,0.023809523809523808,0.01075,,,,,,,,S2_drift,,,
