index,x,y,t_seconds,stroke
868,337,282,27.651873350143433,26
869,339,300,27.667022705078125,26
870,343,316,27.683274507522583,26
871,355,352,27.705947637557983,26
872,364,379,27.72097873687744,26
873,373,405,27.73783016204834,26
874,381,419,27.754892826080322,26
875,385,424,27.769952535629272,26
876,388,426,27.785949230194092,26
877,392,429,27.800999879837036,26
878,397,431,27.817973375320435,26
879,422,434,27.851717472076416,26
880,441,433,27.867082118988037,26
881,481,420,27.899194717407227,26
882,494,409,27.91684079170227,26
883,510,383,27.947207927703857,26
884,517,375,27.962347984313965,26
885,522,369,27.978689193725586,26
886,533,351,28.000859022140503,26
887,539,338,28.018423795700073,26
888,545,318,28.041986227035522,26
889,548,308,28.059959411621094,26
890,549,296,28.07607865333557,26
891,549,276,28.10110831260681,26
892,548,255,28.11644458770752,26
893,545,235,28.133769273757935,26
894,539,209,28.15498685836792,26
895,533,197,28.171106576919556,26
896,527,190,28.187062978744507,26
897,521,186,28.20416522026062,26
898,384,245,28.439772605895996,27
899,381,260,28.46209979057312,27
900,380,276,28.477108001708984,27
901,379,296,28.494203329086304,27
902,381,337,28.525094032287598,27
903,383,350,28.54311513900757,27
904,388,364,28.56788182258606,27
905,393,373,28.583335876464844,27
906,407,387,28.606194019317627,27
907,419,396,28.62122893333435,27
908,436,404,28.63825249671936,27
909,452,411,28.65516448020935,27
910,471,413,28.685441255569458,27
911,477,411,28.703282594680786,27
912,500,395,28.73528504371643,27
913,513,385,28.751172304153442,27
914,529,369,28.775999307632446,27
915,533,356,28.792255401611328,27
916,535,342,28.80890703201294,27
917,538,324,28.831982612609863,27
918,541,308,28.85797929763794,27
919,541,291,28.879769802093506,27
920,539,276,28.8961820602417,27
921,392,226,29.138785362243652,28
922,381,240,29.16503596305847,28
923,373,254,29.18500280380249,28
924,369,261,29.20033884048462,28
925,365,273,29.216228246688843,28
926,364,285,29.2320556640625,28
927,367,301,29.248047590255737,28
928,369,315,29.263787984848022,28
929,369,335,29.279874801635742,28
930,369,349,29.296662092208862,28
931,370,354,29.314012050628662,28
932,371,359,29.331819772720337,28
933,377,369,29.361994743347168,28
934,385,377,29.378175497055054,28
935,395,382,29.3939950466156,28
936,410,386,29.409955739974976,28
937,446,393,29.442925691604614,28
938,475,386,29.47490882873535,28
939,487,377,29.491589546203613,28
940,498,366,29.508289575576782,28
941,512,352,29.525249004364014,28
942,545,323,29.555183172225952,28
943,566,294,29.58699131011963,28
944,568,289,29.60284447669983,28
945,569,280,29.618768215179443,28
946,570,268,29.63610053062439,28
947,569,254,29.651992321014404,28
948,567,246,29.668105602264404,28
949,560,230,29.701690435409546,28
950,552,219,29.724632501602173,28
951,536,210,29.748483419418335,28
952,518,205,29.763991832733154,28
953,473,200,29.795982360839844,28
954,301,238,29.92689061164856,29
955,295,249,29.956043243408203,29
956,294,266,29.971388578414917,29
957,294,291,29.987411737442017,29
958,296,315,30.005011796951294,29
959,300,336,30.021283864974976,29
960,305,356,30.03974938392639,29
961,314,380,30.055784940719604,29
962,329,394,30.086002349853516,29
963,340,401,30.102131128311157,29
964,374,408,30.13509511947632,29
965,398,411,30.159279108047485,29
966,422,409,30.17515730857849,29
967,456,405,30.20081877708435,29
968,501,387,30.23029351234436,29
969,522,368,30.24981951713562,29
970,526,362,30.278989553451538,29
971,531,353,30.295202255249023,29
972,538,339,30.32372784614563,29
973,539,329,30.33945083618164,29
974,541,315,30.355342626571655,29
975,541,303,30.37099862098694,29
976,540,296,30.386489629745483,29
977,539,289,30.408955335617065,29
978,533,274,30.440213680267334,29
979,525,262,30.465984106063843,29
980,516,253,30.48522400856018,29
981,308,311,30.706308603286743,30
982,307,324,30.721586227416992,30
983,307,333,30.737534284591675,30
984,311,346,30.753504514694214,30
985,316,356,30.769482612609863,30
986,320,367,30.785534858703613,30
987,326,375,30.80158805847168,30
988,338,389,30.81743621826172,30
989,351,401,30.833256721496582,30
990,367,412,30.849236488342285,30
991,386,422,30.866000413894653,30
992,402,427,30.881061792373657,30
993,420,429,30.89689588546753,30
994,431,432,30.913341999053955,30
995,442,431,30.92997121810913,30
996,458,426,30.94516682624817,30
997,478,418,30.962061643600464,30
998,502,408,30.977951765060425,30
999,523,399,30.993570804595947,30
1000,539,388,31.009438276290894,30
1001,554,375,31.02522921562195,30
1002,565,364,31.0410213470459,30
1003,568,358,31.057077884674072,30
1004,572,347,31.072981357574463,30
1005,577,322,31.088850021362305,30
1006,582,299,31.10477638244629,30
1007,584,278,31.12438178062439,30
1008,586,242,31.15620231628418,30
1009,580,207,31.184672594070435,30
1010,572,194,31.2029390335083,30
1011,557,182,31.23511815071106,30
1012,541,175,31.258697509765625,30
1013,514,173,31.28410840034485,30
1014,487,176,31.300949335098267,30
1015,336,262,31.430761098861694,31
1016,328,280,31.460957050323486,31
1017,327,297,31.47693657875061,31
1018,327,314,31.49298620223999,31
1019,331,330,31.50897526741028,31
1020,335,342,31.52472424507141,31
1021,341,355,31.54070281982422,31
1022,349,366,31.556963443756104,31
1023,360,378,31.57285237312317,31
1024,372,387,31.588457107543945,31
1025,380,392,31.605090379714966,31
1026,387,393,31.620323419570923,31
1027,396,395,31.636207103729248,31
1028,406,398,31.653963088989258,31
1029,420,399,31.670122146606445,31
1030,433,400,31.686110258102417,31
1031,452,394,31.71829104423523,31
1032,462,386,31.741085290908813,31
1033,486,367,31.766853094100952,31
1034,528,335,31.80011010169983,31
1035,560,305,31.822941064834595,31
1036,579,274,31.844196796417236,31
1037,582,259,31.862985610961914,31
1038,583,243,31.878973960876465,31
1039,581,224,31.89497399330139,31
1040,565,195,31.927200078964233,31
1041,550,182,31.94312858581543,31
1042,530,172,31.976728916168213,31
1043,514,168,32.00088667869568,31
1044,491,165,32.02084827423096,31
1045,474,165,32.035937547683716,31
1046,459,167,32.05420684814453,31
1047,406,186,32.08783721923828,31
1048,383,198,32.103952169418335,31
1049,322,292,32.22576594352722,32
1050,329,309,32.24146389961243,32
1051,343,330,32.26517939567566,32
1052,364,355,32.28993344306946,32
1053,380,368,32.305792808532715,32
1054,394,378,32.32183647155762,32
1055,406,382,32.33795380592346,32
1056,417,383,32.354161739349365,32
1057,428,383,32.370046615600586,32
1058,438,383,32.38579845428467,32
1059,446,382,32.4017333984375,32
1060,460,377,32.41803479194641,32
1061,476,371,32.43354249000549,32
1062,492,359,32.44994401931763,32
1063,505,346,32.465195655822754,32
1064,512,336,32.48115944862366,32
1065,522,323,32.49660086631775,32
1066,528,308,32.51254343986511,32
1067,532,294,32.53001141548157,32
1068,533,282,32.54583191871643,32
1069,530,251,32.57800841331482,32
1070,524,238,32.60779428482056,32
1071,521,232,32.623600482940674,32
1072,517,227,32.6431565284729,32
1073,512,224,32.668402433395386,32
1074,505,222,32.6878399848938,32
1075,491,221,32.70831537246704,32
1076,449,223,32.73899173736572,32
1077,423,226,32.75427556037903,32
1078,313,317,32.87778067588806,33
1079,311,348,32.90129899978638,33
1080,315,378,32.93546104431152,33
1081,325,415,32.9633526802063,33
1082,335,432,32.979334592819214,33
1083,346,450,32.99610757827759,33
1084,362,462,33.011616706848145,33
1085,375,467,33.02895450592041,33
1086,393,471,33.04494547843933,33
1087,417,475,33.061137437820435,33
1088,458,470,33.09204602241516,33
1089,474,459,33.10815930366516,33
1090,488,441,33.12515044212341,33
1091,499,425,33.140166997909546,33
1092,510,411,33.15699219703674,33
1093,522,397,33.172863483428955,33
1094,536,383,33.188841342926025,33
1095,548,370,33.204994916915894,33
1096,554,357,33.22109532356262,33
1097,558,344,33.23689079284668,33
1098,559,334,33.254286766052246,33
1099,560,323,33.27012610435486,33
1100,560,310,33.28789186477661,33
1101,556,271,33.31793475151062,33
1102,551,255,33.33312249183655,33
1103,452,234,33.49678373336792,34
1104,417,271,33.52092528343201,34
1105,385,305,33.54284739494324,34
1106,368,324,33.558998584747314,34
1107,358,345,33.574981451034546,34
1108,353,361,33.59117650985718,34
1109,350,375,33.608561754226685,34
1110,352,392,33.63925647735596,34
1111,357,403,33.65527272224426,34
1112,364,412,33.67116713523865,34
1113,373,428,33.68739986419678,34
1114,386,442,33.704131841659546,34
1115,396,451,33.719932079315186,34
1116,407,455,33.73521161079407,34
1117,418,460,33.751243114471436,34
1118,433,462,33.76695251464844,34
1119,450,462,33.78313207626343,34
1120,466,457,33.79998517036438,34
1121,495,443,33.83485388755798,34
1122,509,429,33.85696744918823,34
1123,518,410,33.88337421417236,34
1124,523,387,33.90520715713501,34
1125,530,360,33.92898678779602,34
1126,531,347,33.94513750076294,34
1127,534,325,33.96114802360535,34
1128,535,305,33.97719955444336,34
1129,535,288,33.99309730529785,34
1130,532,273,34.00895404815674,34
1131,527,261,34.024935483932495,34
1132,519,248,34.040770292282104,34
1133,508,237,34.05669355392456,34
1134,492,226,34.072746992111206,34
1135,475,220,34.08856153488159,34
1136,465,219,34.10468125343323,34
1137,337,304,34.23386073112488,35
1138,333,318,34.25183081626892,35
1139,331,339,34.27669310569763,35
1140,333,372,34.30073380470276,35
1141,345,400,34.33098840713501,35
1142,349,412,34.346386671066284,35
1143,355,424,34.36211109161377,35
1144,361,431,34.3792040348053,35
1145,372,439,34.411099910736084,35
1146,388,444,34.444011211395264,35
1147,405,446,34.45999884605408,35
1148,433,447,34.485108375549316,35
1149,456,444,34.50913166999817,35
1150,469,438,34.52592992782593,35
1151,478,431,34.54118037223816,35
1152,494,404,34.57200813293457,35
1153,506,387,34.58747053146362,35
1154,530,338,34.620999813079834,35
1155,538,314,34.63610219955444,35
1156,541,291,34.65310859680176,35
1157,545,265,34.67618918418884,35
1158,544,237,34.7013943195343,35
1159,534,203,34.73092555999756,35
1160,521,189,34.75946521759033,35
1161,507,180,34.779980421066284,35
1162,486,174,34.80750918388367,35
1163,338,262,34.98376655578613,36
1164,344,290,35.002100229263306,36
1165,349,308,35.02084279060364,36
1166,359,327,35.03799247741699,36
1167,378,357,35.056763887405396,36
1168,393,380,35.08719325065613,36
1169,408,397,35.11623406410217,36
1170,412,401,35.131425619125366,36
1171,417,404,35.16014099121094,36
1172,423,403,35.175390005111694,36
1173,442,397,35.198959827423096,36
1174,462,383,35.22480320930481,36
1175,480,365,35.241881132125854,36
1176,489,354,35.257882833480835,36
1177,493,350,35.27413368225098,36
1178,498,343,35.29599595069885,36
1179,505,329,35.31323456764221,36
1180,512,308,35.33599662780762,36
1181,514,286,35.35425043106079,36
1182,515,273,35.37026023864746,36
1183,515,267,35.38626194000244,36
1184,512,248,35.40400242805481,36
1185,505,233,35.42400050163269,36
1186,495,221,35.44176959991455,36
1187,484,212,35.45783758163452,36
1188,470,207,35.47490859031677,36
1189,321,240,35.616997957229614,37
1190,317,260,35.640809297561646,37
1191,315,275,35.656468629837036,37
1192,313,295,35.67463254928589,37
1193,312,333,35.69982051849365,37
1194,319,372,35.72201061248779,37
1195,333,398,35.753989458084106,37
1196,340,408,35.76999616622925,37
1197,348,416,35.78600478172302,37
1198,376,429,35.81176424026489,37
1199,409,438,35.83517336845398,37
1200,442,439,35.8590145111084,37
1201,464,437,35.87586450576782,37
1202,478,430,35.89137291908264,37
1203,497,410,35.9154531955719,37
1204,521,366,35.947192668914795,37
1205,529,311,35.97900152206421,37
1206,517,270,36.01108646392822,37
1207,500,234,36.042988300323486,37
1208,485,216,36.07690501213074,37
1209,432,208,36.205716371536255,38
1210,416,225,36.22092938423157,38
1211,380,257,36.25195932388306,38
1212,362,285,36.283222913742065,38
1213,360,295,36.30937838554382,38
1214,360,302,36.325793981552124,38
1215,360,310,36.35081887245178,38
1216,361,319,36.36783719062805,38
1217,366,330,36.390647172927856,38
1218,374,340,36.40631890296936,38
1219,389,350,36.42217230796814,38
1220,411,363,36.44500160217285,38
1221,432,365,36.470146894454956,38
1222,446,366,36.492846727371216,38
1223,468,368,36.51800227165222,38
1224,491,370,36.53342866897583,38
1225,508,371,36.54965353012085,38
1226,518,370,36.56572461128235,38
1227,523,367,36.581830978393555,38
1228,525,358,36.597787380218506,38
1229,527,345,36.61349821090698,38
1230,531,328,36.62944221496582,38
1231,535,310,36.64543676376343,38
1232,540,291,36.66148853302002,38
1233,543,271,36.67778921127319,38
1234,544,248,36.69387865066528,38
1235,543,229,36.70983171463013,38
1236,537,218,36.7269651889801,38
1237,527,208,36.74295449256897,38
1238,378,209,36.88077187538147,39
1239,373,216,36.89670491218567,39
1240,365,236,36.91915845870972,39
1241,362,248,36.93523573875427,39
1242,357,271,36.95215630531311,39
1243,361,325,36.9832546710968,39
1244,363,343,36.99908661842346,39
1245,366,353,37.01579284667969,39
1246,369,362,37.0308780670166,39
1247,375,371,37.04678750038147,39
1248,385,382,37.06456255912781,39
1249,401,392,37.080004930496216,39
1250,423,403,37.095999002456665,39
1251,448,408,37.11214065551758,39
1252,490,406,37.14493179321289,39
1253,527,377,37.17456793785095,39
1254,537,356,37.19275879859924,39
1255,545,302,37.2248170375824,39
1256,544,279,37.2427179813385,39
1257,541,259,37.25827670097351,39
1258,522,225,37.29096078872681,39
1259,497,203,37.321990728378296,39
1260,370,185,37.45176839828491,40
1261,363,202,37.46822690963745,40
1262,355,220,37.483925104141235,40
1263,351,238,37.50077271461487,40
1264,348,257,37.51677751541138,40
1265,350,292,37.5391058921814,40
1266,353,315,37.56588077545166,40
1267,367,350,37.595109939575195,40
1268,380,365,37.62717866897583,40
1269,390,368,37.64223575592041,40
1270,402,369,37.65911269187927,40
1271,417,367,37.6741669178009,40
1272,434,361,37.69231128692627,40
1273,465,346,37.71707224845886,40
1274,481,338,37.74169111251831,40
1275,486,324,37.771947145462036,40
1276,489,306,37.791566133499146,40
1277,491,284,37.82000231742859,40
1278,492,265,37.836148262023926,40
1279,488,238,37.86655068397522,40
1280,485,229,37.88237547874451,40
1281,479,222,37.90028762817383,40
1282,455,204,37.93369102478027,40
1283,425,196,37.95856595039368,40
1284,302,278,38.103776693344116,41
1285,312,320,38.12673592567444,41
1286,332,354,38.14989161491394,41
1287,346,374,38.16657018661499,41
1288,359,386,38.18376016616821,41
1289,368,393,38.19976830482483,41
1290,388,401,38.22211050987244,41
1291,410,404,38.238285064697266,41
1292,434,406,38.254950284957886,41
1293,477,403,38.2708899974823,41
1294,499,394,38.288265228271484,41
1295,511,384,38.30369853973389,41
1296,515,378,38.31943917274475,41
1297,522,367,38.3351366519928,41
1298,531,354,38.35123157501221,41
1299,539,339,38.3673095703125,41
1300,547,327,38.38312911987305,41
1301,554,315,38.39902448654175,41
1302,557,305,38.415127754211426,41
1303,557,293,38.43115282058716,41
1304,554,280,38.4497549533844,41
1305,545,256,38.48175072669983,41
1306,430,196,38.650776624679565,42
1307,422,209,38.67460250854492,42
1308,412,232,38.705007791519165,42
1309,410,246,38.720563888549805,42
1310,408,260,38.73655414581299,42
1311,407,269,38.75263476371765,42
1312,405,290,38.768513202667236,42
1313,403,310,38.78468585014343,42
1314,402,327,38.8008177280426,42
1315,402,339,38.81688117980957,42
1316,403,348,38.83263897895813,42
1317,406,353,38.848671674728394,42
1318,412,358,38.86461091041565,42
1319,419,363,38.88035869598389,42
1320,432,370,38.89692783355713,42
1321,451,376,38.91247487068176,42
1322,473,378,38.92983841896057,42
1323,507,375,38.9602153301239,42
1324,515,369,38.97783946990967,42
1325,527,349,39.00983142852783,42
1326,538,317,39.04282212257385,42
1327,547,279,39.07428979873657,42
1328,542,252,39.108622789382935,42
1329,521,225,39.1389057636261,42
1330,504,212,39.15488386154175,42
1331,307,198,39.28577136993408,43
1332,305,223,39.30936932563782,43
1333,304,255,39.332027196884155,43
1334,305,281,39.349504232406616,43
1335,313,340,39.37939238548279,43
1336,316,356,39.39601111412048,43
1337,318,359,39.41144585609436,43
1338,320,362,39.4276556968689,43
1339,322,365,39.444079637527466,43
1340,330,369,39.45980095863342,43
1341,347,375,39.47693753242493,43
1342,381,384,39.500969886779785,43
1343,415,383,39.52446269989014,43
1344,435,378,39.54064655303955,43
1345,457,370,39.55612397193909,43
1346,473,360,39.57213258743286,43
1347,484,348,39.59100341796875,43
1348,500,326,39.6137855052948,43
1349,509,302,39.63655400276184,43
1350,514,288,39.654032945632935,43
1351,518,274,39.67019271850586,43
1352,521,245,39.70008730888367,43
1353,516,228,39.71597623825073,43
1354,508,211,39.73343324661255,43
1355,495,192,39.75808334350586,43
1356,366,232,39.89663600921631,44
1357,357,274,39.918294191360474,44
1358,355,306,39.94313883781433,44
1359,358,329,39.9586398601532,44
1360,367,352,39.974310636520386,44
1361,376,373,39.99115443229675,44
1362,384,385,40.00682020187378,44
1363,394,395,40.02282094955444,44
1364,410,405,40.038981199264526,44
1365,430,415,40.05471396446228,44
1366,463,424,40.070650815963745,44
1367,494,425,40.08791923522949,44
1368,516,425,40.10393691062927,44
1369,538,410,40.13594102859497,44
1370,546,394,40.15187954902649,44
1371,563,352,40.183154582977295,44
1372,564,314,40.21776294708252,44
1373,551,275,40.25029444694519,44
1374,532,248,40.27512049674988,44
1375,512,227,40.29710364341736,44
1376,500,219,40.313008546829224,44
1377,381,239,40.42090725898743,45
1378,374,250,40.43689513206482,45
1379,365,270,40.45288109779358,45
1380,358,284,40.46878623962402,45
1381,354,295,40.48882722854614,45
1382,348,318,40.51651859283447,45
1383,348,333,40.53783869743347,45
1384,349,358,40.569838762283325,45
1385,358,374,40.60183835029602,45
1386,374,388,40.63304567337036,45
1387,399,399,40.659422874450684,45
1388,423,402,40.675440549850464,45
1389,450,404,40.69145727157593,45
1390,468,403,40.707812547683716,45
1391,477,399,40.72380518913269,45
1392,484,390,40.73980355262756,45
1393,492,378,40.75562930107117,45
1394,503,360,40.77179479598999,45
1395,514,342,40.78780698776245,45
1396,523,318,40.80364274978638,45
1397,529,300,40.819796085357666,45
1398,534,281,40.83579111099243,45
1399,537,265,40.85172247886658,45
1400,537,250,40.867830991744995,45
1401,426,182,41.00577998161316,46
1402,403,201,41.02799582481384,46
1403,386,210,41.0438871383667,46
1404,372,220,41.06001377105713,46
1405,362,236,41.07577729225159,46
1406,350,254,41.091901540756226,46
1407,344,266,41.1082124710083,46
1408,341,275,41.12489581108093,46
1409,340,286,41.14115047454834,46
1410,342,309,41.166757583618164,46
1411,350,340,41.19051933288574,46
1412,362,373,41.2067232131958,46
1413,376,395,41.23563504219055,46
1414,387,407,41.25393748283386,46
1415,406,419,41.26994061470032,46
1416,452,431,41.301939964294434,46
1417,477,431,41.334898948669434,46
1418,495,419,41.35789132118225,46
1419,510,405,41.374335050582886,46
1420,524,387,41.390501260757446,46
1421,533,353,41.41270327568054,46
1422,535,331,41.42999982833862,46
1423,533,287,41.45694899559021,46
1424,363,182,41.60077500343323,47
1425,352,194,41.617016315460205,47
1426,330,223,41.64003777503967,47
1427,312,246,41.65585398674011,47
1428,306,258,41.671974897384644,47
1429,297,285,41.68777513504028,47
1430,292,308,41.70360732078552,47
1431,291,330,41.71969223022461,47
1432,294,349,41.73566675186157,47
1433,299,364,41.75148391723633,47
1434,311,380,41.7679500579834,47
1435,328,394,41.783830404281616,47
1436,357,413,41.79988932609558,47
1437,413,435,41.81559443473816,47
1438,490,449,41.83177399635315,47
1439,586,456,41.847744941711426,47
1440,644,455,41.86672019958496,47
1441,665,427,41.89700126647949,47
1442,660,369,41.929001808166504,47
1443,655,325,41.94518566131592,47
1444,641,289,41.961114168167114,47
1445,606,242,41.993597984313965,47
1446,420,238,42.1637704372406,48
1447,415,255,42.179304361343384,48
1448,410,282,42.20192623138428,48
1449,408,304,42.218055963516235,48
1450,406,324,42.23501253128052,48
1451,409,344,42.25047993659973,48
1452,413,357,42.26656699180603,48
1453,416,365,42.282370805740356,48
1454,418,368,42.29805612564087,48
1455,424,372,42.31486773490906,48
1456,435,376,42.3299355506897,48
1457,447,376,42.34802174568176,48
1458,471,369,42.373576402664185,48
1459,503,350,42.394590854644775,48
1460,523,339,42.410335302352905,48
1461,537,323,42.4279727935791,48
1462,544,291,42.45814538002014,48
1463,544,275,42.47420072555542,48
1464,542,250,42.49018931388855,48
1465,538,233,42.50793504714966,48
1466,513,198,42.53994345664978,48
1467,329,310,42.71088409423828,49
1468,331,332,42.73288869857788,49
1469,335,345,42.75034713745117,49
1470,347,365,42.78092622756958,49
1471,357,376,42.79629445075989,49
1472,368,387,42.81228232383728,49
1473,388,396,42.829941272735596,49
1474,409,401,42.84594130516052,49
1475,450,403,42.87794089317322,49
1476,464,399,42.89394688606262,49
1477,484,388,42.92462611198425,49
1478,510,369,42.95740985870361,49
1479,527,341,42.989741802215576,49
1480,532,314,43.022944688797,49
1481,532,284,43.05494427680969,49
1482,531,267,43.07094073295593,49
1483,528,251,43.08694410324097,49
1484,362,200,43.225178241729736,50
1485,359,208,43.24687719345093,50
1486,356,213,43.2639422416687,50
1487,346,237,43.279298067092896,50
1488,336,268,43.295093059539795,50
1489,333,292,43.31194186210632,50
1490,330,334,43.34255337715149,50
1491,330,343,43.35994219779968,50
1492,330,349,43.375938415527344,50
1493,335,358,43.40752601623535,50
1494,349,376,43.438859701156616,50
1495,374,396,43.47294282913208,50
1496,389,397,43.488948583602905,50
1497,422,391,43.5209424495697,50
1498,457,373,43.55294132232666,50
1499,494,349,43.584903717041016,50
1500,523,332,43.6132538318634,50
1501,527,324,43.62831449508667,50
1502,528,311,43.644266843795776,50
1503,528,299,43.66268229484558,50
1504,524,273,43.69794487953186,50
1505,512,244,43.73143553733826,50
1506,361,231,43.89099168777466,51
1507,342,244,43.91507625579834,51
1508,337,255,43.93120360374451,51
1509,331,269,43.94709587097168,51
1510,328,288,43.9631667137146,51
1511,328,309,43.979219913482666,51
1512,330,334,43.99504017829895,51
1513,336,365,44.01082682609558,51
1514,342,388,44.02659797668457,51
1515,349,408,44.042725563049316,51
1516,353,424,44.05866527557373,51
1517,361,439,44.07629680633545,51
1518,372,455,44.10747814178467,51
1519,381,462,44.140125036239624,51
1520,396,458,44.17194604873657,51
1521,415,448,44.18795299530029,51
1522,457,420,44.2199444770813,51
1523,471,410,44.23594379425049,51
1524,481,398,44.26894569396973,51
1525,500,379,44.299803733825684,51
1526,520,365,44.33125853538513,51
1527,524,362,44.34672427177429,51
1528,530,357,44.37806224822998,51
1529,542,347,44.40799927711487,51
1530,550,335,44.42373466491699,51
1531,554,325,44.441473722457886,51
1532,562,297,44.47156071662903,51
1533,564,290,44.487409591674805,51
1534,566,277,44.50315594673157,51
1535,566,260,44.52094268798828,51
1536,558,242,44.5511212348938,51
1537,554,232,44.56734037399292,51
1538,552,230,44.58319568634033,51
1539,547,222,44.59888505935669,51
1540,541,213,44.61481523513794,51
1541,535,207,44.63092827796936,51
1542,527,202,44.6465163230896,51
1543,397,183,44.80093693733215,52
1544,386,193,44.82347917556763,52
1545,381,201,44.8393497467041,52
1546,375,211,44.85612416267395,52
1547,362,227,44.887941122055054,52
1548,352,243,44.91989302635193,52
1549,337,271,44.951942920684814,52
1550,333,285,44.967870235443115,52
1551,331,319,44.99980449676514,52
1552,332,328,45.01564812660217,52
1553,338,345,45.04893469810486,52
1554,345,366,45.07706546783447,52
1555,350,378,45.09498691558838,52
1556,364,402,45.12894034385681,52
1557,378,418,45.15582299232483,52
1558,385,423,45.171836853027344,52
1559,393,428,45.18915104866028,52
1560,405,430,45.2190260887146,52
1561,415,430,45.23967146873474,52
1562,422,428,45.26673197746277,52
1563,432,427,45.28267574310303,52
1564,450,426,45.29866051673889,52
1565,471,424,45.31463432312012,52
1566,483,422,45.33053278923035,52
1567,488,421,45.3462700843811,52
1568,492,419,45.362064361572266,52
1569,496,415,45.377936363220215,52
1570,502,408,45.39509439468384,52
1571,508,400,45.41009497642517,52
1572,515,390,45.42670202255249,52
1573,520,382,45.44188475608826,52
1574,526,374,45.457712173461914,52
1575,530,362,45.47480249404907,52
1576,539,339,45.50715208053589,52
1577,543,314,45.53894925117493,52
1578,544,296,45.57143759727478,52
1579,544,274,45.60230612754822,52
1580,541,246,45.63593411445618,52
1581,531,220,45.66470766067505,52
1582,528,213,45.68101787567139,52
1583,524,208,45.69852948188782,52
1584,510,197,45.728026390075684,52
1585,499,193,45.74681329727173,52
1586,478,187,45.78094124794006,52
1587,457,179,45.81311559677124,52
1588,438,178,45.8432092666626,52
1589,421,184,45.87480068206787,52
1590,406,191,45.907474517822266,52
1591,371,205,45.94094967842102,52
1592,342,221,45.96575856208801,52
1593,326,233,45.98162579536438,52
1594,311,247,45.997397661209106,52
1595,301,259,46.01493310928345,52
1596,283,284,46.031909465789795,52
1597,275,296,46.06194305419922,52
1598,275,298,46.0773491859436,52
1599,275,301,46.093939542770386,52
1600,284,359,46.157931089401245,53
1601,286,363,46.176284074783325,53
1602,296,380,46.205947399139404,53
1603,307,392,46.221935510635376,53
1604,321,406,46.23787069320679,53
1605,336,415,46.25494432449341,53
1606,349,420,46.27094221115112,53
1607,373,427,46.302945375442505,53
1608,392,433,46.33300185203552,53
1609,399,436,46.35102438926697,53
1610,412,438,46.36791014671326,53
1611,443,441,46.399797677993774,53
1612,474,443,46.43058657646179,53
1613,491,441,46.46393418312073,53
1614,498,433,46.49099397659302,53
1615,505,426,46.5119423866272,53
1616,521,405,46.53828692436218,53
1617,522,403,46.55414295196533,53
1618,527,392,46.56996774673462,53
1619,531,380,46.58587646484375,53
1620,533,367,46.60158920288086,53
1621,534,354,46.61725664138794,53
1622,538,338,46.63310885429382,53
1623,540,323,46.648866415023804,53
1624,542,304,46.665008306503296,53
1625,542,286,46.680766344070435,53
1626,542,269,46.697386026382446,53
1627,542,253,46.71272826194763,53
1628,542,242,46.72881007194519,53
1629,542,234,46.74594688415527,53
1630,541,219,46.77793884277344,53
1631,537,206,46.810100078582764,53
1632,534,200,46.82608604431152,53
1633,526,194,46.857932329177856,53
1634,510,189,46.89014196395874,53
1635,497,185,46.91543960571289,53
1636,477,184,46.93894553184509,53
1637,445,185,46.967575788497925,53
1638,431,187,46.98463273048401,53
1639,413,198,47.01894426345825,53
1640,395,217,47.05112838745117,53
1641,387,226,47.08261752128601,53
1642,379,235,47.11048340797424,53
1643,374,245,47.126298666000366,53
1644,369,257,47.142974615097046,53
1645,365,274,47.15953850746155,53
1646,363,289,47.179932832717896,53
1647,357,307,47.2055344581604,53
1648,354,312,47.22155237197876,53
1649,353,326,47.237499952316284,53
1650,352,337,47.25450539588928,53
1651,353,349,47.27286386489868,53
1652,355,366,47.301281213760376,53
1653,360,384,47.317190170288086,53
1654,362,389,47.33334159851074,53
1655,365,404,47.34945464134216,53
1656,370,419,47.365763664245605,53
1657,375,435,47.38173532485962,53
1658,382,450,47.39774131774902,53
1659,386,460,47.41674780845642,53
1660,388,461,47.47708010673523,53
1661,393,459,47.493083477020264,53
1662,400,456,47.509153842926025,53
1663,410,452,47.5250506401062,53
1664,421,447,47.55678963661194,54
1665,425,445,47.57394528388977,54
1666,440,433,47.60419321060181,54
1667,447,426,47.621163845062256,54
1668,453,418,47.65323305130005,54
1669,474,405,47.81515908241272,55
1670,481,400,47.848477363586426,55
1671,484,393,47.87199878692627,55
1672,489,381,47.891682863235474,55
1673,492,376,47.911104679107666,55
1674,494,365,47.926337003707886,55
1675,498,343,47.95812797546387,55
1676,498,321,47.991466760635376,55
1677,500,296,48.02394461631775,55
1678,503,276,48.052940368652344,55
1679,504,254,48.08503484725952,55
1680,505,244,48.11333203315735,55
1681,505,235,48.132389307022095,55
1682,504,229,48.16096591949463,55
1683,504,227,48.176841020584106,55
1684,500,223,48.19274663925171,55
1685,493,216,48.20893311500549,55
1686,481,208,48.22483158111572,55
1687,470,202,48.240965366363525,55
1688,459,197,48.2569317817688,55
1689,449,194,48.27227973937988,55
1690,441,192,48.28893780708313,55
1691,432,191,48.30495095252991,55
1692,422,191,48.320082664489746,55
1693,415,191,48.33694839477539,55
1694,405,193,48.35220408439636,55
1695,394,196,48.369253635406494,55
1696,385,203,48.38594460487366,55
1697,374,214,48.4019513130188,55
